,name,categories,genres,steamspy_tags,time_engaged_index,time_engaged_category,player_acclaim_index,player_acclaim_category,adopters_choice_index,adopters_choice_category,game_nexus_index,game_nexus_category
538,The Last Patient,Single-player;Steam Trading Cards,Violent;Gore;Action,Action;Gore;Violent,0.37530050894194483,Outstanding,0.3516833616078859,Unacceptable,0.30668336160788584,Outstanding,0.34111018661204645,Excellent
539,Mystery Riddles,Single-player;Steam Trading Cards,Casual;Indie,Casual;Indie,0.03192307692307693,Mediocre,0.4896153846153846,Mediocre,0.11692307692307694,Mediocre,0.2106923076923077,Mediocre
540,Santa's Big Adventures,Single-player;Steam Trading Cards,Action;Casual;Indie,Action;Indie;Casual,0.35865720412202917,Outstanding,0.600329440633042,AboveAverage,0.22942034972395114,Excellent,0.3921743081780774,Outstanding
541,NEKO-NIN exHeart,Single-player;Steam Trading Cards,Action;Casual;Indie;Simulation,Anime;Sexual Content;Visual Novel,0.4127523941826345,Masterpiece,0.8869954367671408,Masterpiece,0.2473551489973566,Excellent,0.5105439833825536,Masterpiece
542,New Yankee in King Arthur's Court,Single-player;Steam Trading Cards,Casual;Simulation;Strategy,Strategy;Casual;Simulation,0.03681818181818182,Average,0.5777272727272728,AboveAverage,0.12181818181818183,Average,0.24300000000000002,Average
543,Project Tarvotan,Single-player;Steam Trading Cards,Indie;Simulation;Strategy,Strategy;Indie;Simulation,0.363070022418761,Outstanding,0.44692766274419476,Subpar,0.22157882553489244,Excellent,0.3404202485302899,Excellent
544,拯救大魔王2 Rescue the Great Demon 2,Single-player;Steam Trading Cards,Adventure;Free to Play;Indie;RPG,Free to Play;RPG;Indie,0.2929653614747344,Outstanding,0.699454272218682,Excellent,0.4101273491417588,Outstanding,0.4628405043356078,Outstanding
545,The Dark Legions,Single-player;Steam Trading Cards,Indie;Strategy,Indie;Strategy;Medieval,0.03981012658227849,AboveAverage,0.6315822784810127,Good,0.1248101265822785,AboveAverage,0.262746835443038,AboveAverage
546,Inn: the Countryside,Single-player;Steam Achievements;Steam Cloud,Casual;Indie;Simulation;Sports,Indie;Simulation;Casual,0.03277777777777778,Mediocre,0.505,BelowAverage,0.11777777777777779,Mediocre,0.21633333333333335,Mediocre
547,Shadow Play,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,Indie;Casual;Puzzle,0.033846153846153845,BelowAverage,0.5242307692307692,BelowAverage,0.11884615384615385,BelowAverage,0.22338461538461538,BelowAverage
548,Bumbledore,Single-player;Steam Achievements;Steam Cloud,Casual;Indie;Strategy,Indie;Casual;Strategy,0.03416666666666667,BelowAverage,0.53,BelowAverage,0.11916666666666668,BelowAverage,0.22550000000000003,BelowAverage
549,Crimson Memories,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie,Casual;Adventure;Indie,0.043152173913043476,Good,0.6067391304347826,AboveAverage,0.2131521739130435,Excellent,0.284804347826087,Good
550,PUZZLE: OCEAN,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie,Indie;Casual;Adventure,0.033,Mediocre,0.5090000000000001,BelowAverage,0.11800000000000002,BelowAverage,0.21780000000000002,Mediocre
551,Hentai Secrets,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie;RPG;Simulation,Sexual Content;Nudity;Casual,0.04929223744292238,Excellent,0.8022602739726027,Masterpiece,0.1342922374429224,Good,0.3253287671232876,Excellent
552,Light Borrower,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie,Indie;Adventure;Puzzle,0.033,Mediocre,0.5090000000000001,BelowAverage,0.11800000000000002,BelowAverage,0.21780000000000002,Mediocre
553,Sierra Madre: The Wild West,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Indie;Early Access,Early Access;Action;Adventure,0.03696721311475411,Average,0.5804098360655738,AboveAverage,0.12196721311475411,Average,0.24398360655737708,Average
554,EXIT 3 - Painter,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,Indie;Casual,0.03227272727272727,Mediocre,0.4959090909090909,Mediocre,0.11727272727272728,Mediocre,0.213,Mediocre
555,Isolated,Single-player;Steam Achievements;Steam Cloud,Action;Indie,Indie;Action;Platformer,0.031190476190476196,Mediocre,0.4764285714285715,Mediocre,0.1161904761904762,Mediocre,0.20585714285714288,Subpar
556,Loot Box Quest,Single-player;Steam Achievements;Steam Cloud,Casual,Casual;Clicker;Satire,0.39141661031435127,Masterpiece,0.8513331808597578,Masterpiece,0.15488156795653207,Good,0.4612183485131116,Outstanding
557,Alien Worms Invasion,Single-player;Steam Achievements;Steam Cloud,Indie;Strategy,Indie;Strategy;Tower Defense,0.036111111111111115,Average,0.5650000000000001,Average,0.12111111111111113,Average,0.23833333333333334,Average
558,Rogue'n Roll,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Indie,Action;Indie;Rogue-lite,0.38160664544387934,Masterpiece,0.6101008321542897,AboveAverage,0.23114249882095628,Excellent,0.40354049221831134,Outstanding
559,Return of Red Riding Hood Enhanced Edition,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Adventure;Indie;Casual,0.04339285714285715,Good,0.6960714285714287,Excellent,0.12839285714285714,AboveAverage,0.2863928571428572,Good
560,Ripple,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie,Indie;Casual;Puzzle,0.034761904761904765,BelowAverage,0.5407142857142857,Average,0.11976190476190478,BelowAverage,0.22942857142857143,BelowAverage
561,Leisure Suit Larry - Wet Dreams Don't Dry,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure,Nudity;Sexual Content;Adventure,0.4598064315114261,Masterpiece,0.8088243716431079,Masterpiece,0.1562437264818176,Good,0.470208594779996,Outstanding
562,Pixel Puzzles 2: RADical ROACH,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Casual;Indie;Simulation;Strategy,Casual;Indie;Action,0.43722676966666507,Masterpiece,0.6318829686851851,Good,0.23521630201851845,Excellent,0.43042759332222164,Outstanding
563,imprint-X,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Indie;Casual;Adventure,0.03735294117647059,Average,0.5873529411764706,AboveAverage,0.12235294117647061,Average,0.2465294117647059,Average
564,Bacteria,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie,Casual;Indie;Puzzle,0.39815909714640585,Masterpiece,0.5395043644574252,Average,0.4967191295580964,Masterpiece,0.4733462550834361,Outstanding
565,Chronicles of Magic: Divided Kingdoms,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Casual;Adventure;Hidden Object,0.03294117647058824,Mediocre,0.5079411764705882,BelowAverage,0.11794117647058824,Mediocre,0.21741176470588236,Mediocre
566,Starlight of Aeons,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Romance;Female Protagonist;Great Soundtrack,0.04480582524271845,Good,0.7215048543689321,Outstanding,0.12980582524271844,Good,0.2957184466019418,Good
567,WAGAMAMA HIGH SPEC,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Visual Novel;Nudity;Anime,0.04691176470588236,Good,0.7594117647058823,Outstanding,0.13191176470588237,Good,0.30961764705882355,Excellent
568,Green Ranch,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual,Casual;Time Management,0.0380188679245283,Average,0.5993396226415094,AboveAverage,0.12301886792452832,Average,0.25092452830188683,Average
569,Campus Notes - forget me not.,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Visual Novel,0.044610389610389614,Good,0.7179870129870131,Excellent,0.12961038961038962,Good,0.2944285714285715,Good
570,Among the Sleep - Enhanced Edition,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Horror;Indie;Adventure,0.33025155666283534,Outstanding,0.8166428888139882,Masterpiece,0.5077312866040433,Masterpiece,0.546026491586686,Masterpiece
571,Violett Remastered,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Point & Click,0.30685078806191807,Outstanding,0.6007165344454356,AboveAverage,0.40566143802670285,Outstanding,0.43336549097623867,Outstanding
572,88 Heroes,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie,Action;Indie;Pixel Graphics,0.03944444444444445,AboveAverage,0.625,Good,0.12444444444444445,AboveAverage,0.2603333333333333,AboveAverage
573,Fated Souls 2,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;RPG,Adventure;RPG;Indie,0.03326086956521739,BelowAverage,0.513695652173913,BelowAverage,0.1182608695652174,BelowAverage,0.21952173913043477,Mediocre
574,Celeste,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Platformer;Pixel Graphics;Difficult,0.45565291170180267,Masterpiece,0.9201862319405669,Masterpiece,0.5197810075601247,Masterpiece,0.6255546498968232,Masterpiece
575,Vagrant Hearts 2,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;RPG,RPG;Indie;Adventure,0.03294117647058824,Mediocre,0.5079411764705882,BelowAverage,0.11794117647058824,Mediocre,0.21741176470588236,Mediocre
576,Millennium 3 - Cry Wolf,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;RPG,RPG;Indie;Female Protagonist,0.04653846153846154,Good,0.6676923076923077,Excellent,0.21653846153846157,Excellent,0.30715384615384617,Good
577,Black Closet,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;RPG;Simulation;Strategy,Detective;Indie;Strategy,0.0549748743718593,Excellent,0.8195477386934674,Masterpiece,0.2249748743718593,Excellent,0.3628341708542714,Excellent
578,Xmas Shooting - Scramble!!,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie,Action;Indie;Anime,0.045760869565217396,Good,0.738695652173913,Outstanding,0.1307608695652174,Good,0.30202173913043473,Good
579,Through the Woods,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Horror;Adventure;Indie,0.04651162790697675,Good,0.6672093023255814,Excellent,0.21651162790697676,Excellent,0.30697674418604654,Good
580,Night Magic,Single-player;Full controller support,Adventure;Casual;Indie,Adventure;Indie;Casual,0.02891304347826087,Unacceptable,0.43543478260869567,Subpar,0.11391304347826088,Unacceptable,0.19082608695652176,Unacceptable
581,Ales Dash,Single-player;Full controller support,Action;Indie,Action;Indie,0.031190476190476196,Mediocre,0.4764285714285715,Mediocre,0.1161904761904762,Mediocre,0.20585714285714288,Subpar
582,Dystopy,Single-player;Full controller support,Action;Indie,Action;Indie,0.03416666666666667,BelowAverage,0.53,BelowAverage,0.11916666666666668,BelowAverage,0.22550000000000003,BelowAverage
583,Ironguard,Single-player;Full controller support,Action;Indie,Action;Indie;FPS,0.028333333333333335,Unacceptable,0.42500000000000004,Unacceptable,0.11333333333333334,Unacceptable,0.187,Unacceptable
584,Thrushbriar Hall,Single-player;Full controller support,Action;Adventure;Indie,Action;Adventure;Indie,0.02880952380952381,Unacceptable,0.43357142857142855,Subpar,0.11380952380952382,Unacceptable,0.19014285714285714,Unacceptable
585,ShowdownVR,Single-player;Full controller support,Action,Action;VR,0.030925925925925926,Subpar,0.4716666666666667,Subpar,0.11592592592592593,Subpar,0.2041111111111111,Subpar
586,Kamikazo VR,Single-player;Full controller support,Action;Racing;Simulation,Action;Racing;Simulation,0.025689655172413794,Unacceptable,0.3774137931034483,Unacceptable,0.1106896551724138,Unacceptable,0.16955172413793104,Unacceptable
587,Multirotor Sim 2,Single-player;Full controller support,Indie;Racing;Simulation;Early Access,Early Access;Simulation;Indie,0.029193548387096778,Subpar,0.44048387096774194,Subpar,0.11419354838709679,Subpar,0.19267741935483873,Subpar
588,Minotaur's Maze,Single-player;Full controller support,Indie;RPG;Early Access,Early Access;Indie;RPG,0.033846153846153845,BelowAverage,0.5242307692307692,BelowAverage,0.11884615384615385,BelowAverage,0.22338461538461538,BelowAverage
589,Krystal the Adventurer,Single-player;Full controller support,Action;Adventure;Indie,Indie;Action;Adventure,0.035,BelowAverage,0.545,Average,0.12000000000000001,BelowAverage,0.231,BelowAverage
590,Duck Souls,Single-player;Steam Achievements;Full controller support,Action;Adventure;Casual;Indie,Action;Indie;Casual,0.04768292682926829,Good,0.7732926829268293,Outstanding,0.1326829268292683,Good,0.3147073170731708,Excellent
591,Frightened Beetles,Single-player;Steam Achievements;Full controller support,Adventure;Casual;Free to Play;Indie,Free to Play;Casual;Indie,0.05377880184331798,Excellent,0.7980184331797235,Masterpiece,0.223778801843318,Excellent,0.3549400921658986,Excellent
592,Space Pilgrim Academy: Reunion,Single-player;Steam Achievements;Full controller support,Adventure;Indie,Adventure;Indie,0.03833333333333333,Average,0.605,AboveAverage,0.12333333333333335,Average,0.253,Average
593,ChessVR,Single-player;Steam Achievements;Full controller support,Indie;Strategy,Strategy;Indie;VR,0.03441176470588236,BelowAverage,0.5344117647058824,Average,0.11941176470588237,BelowAverage,0.22711764705882354,BelowAverage
594,Haque,Single-player;Steam Achievements;Full controller support,Indie;RPG;Strategy,Indie;Strategy;RPG,0.047477876106194694,Good,0.7696017699115044,Outstanding,0.13247787610619471,Good,0.31335398230088496,Excellent
595,The Edgelands,Single-player;Steam Achievements;Full controller support,Adventure;Indie,Adventure;Indie;Female Protagonist,0.03441176470588236,BelowAverage,0.5344117647058824,Average,0.11941176470588237,BelowAverage,0.22711764705882354,BelowAverage
596,SINNER: Sacrifice for Redemption,Single-player;Steam Achievements;Full controller support,Action;Indie,Action;Indie;Souls-like,0.041363636363636366,AboveAverage,0.6595454545454545,Good,0.12636363636363637,AboveAverage,0.273,AboveAverage
597,Shark Simulator,Single-player;Steam Achievements;Full controller support,Action;Casual;Indie;Simulation,Action;Indie;Simulation,0.3853928291693248,Masterpiece,0.7095232483441648,Excellent,0.23657453039544685,Excellent,0.43939190060994904,Outstanding
598,Helicopter Simulator 2014: Search and Rescue,Single-player;Steam Achievements;Partial Controller Support,Simulation,Simulation;Flight;Great Soundtrack,0.1895090893976968,Excellent,0.29832781420348653,Unacceptable,0.2046229949263781,Good,0.22851176651409527,BelowAverage
599,Farjob,Single-player;Steam Achievements;Partial Controller Support,Action;Indie,Action;Indie;Platformer,0.03326086956521739,BelowAverage,0.513695652173913,BelowAverage,0.1182608695652174,BelowAverage,0.21952173913043477,Mediocre
600,ABYSS CRAWLERS plus,Single-player;Steam Achievements;Partial Controller Support,Action;Indie,Action;Indie;Rogue-like,0.045410958904109594,Good,0.7323972602739727,Outstanding,0.1304109589041096,Good,0.2997123287671233,Good
601,Adventures of Hendri,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Casual;Indie,Action;Adventure;Indie,0.0284375,Unacceptable,0.426875,Unacceptable,0.11343750000000001,Unacceptable,0.1876875,Unacceptable
602,Creepy Races,Single-player;Steam Achievements;Partial Controller Support,Indie;Racing,Indie;Racing,0.029,Unacceptable,0.437,Subpar,0.11400000000000002,Subpar,0.19140000000000001,Subpar
603,Awesome Pea,Single-player;Steam Achievements;Partial Controller Support,Adventure;Indie,Indie;Adventure;Platformer,0.045476190476190476,Good,0.7335714285714287,Outstanding,0.1304761904761905,Good,0.30014285714285716,Good
604,Earth Muncher,Single-player;Steam Achievements;Partial Controller Support,Indie;Strategy,Indie;Strategy,0.03775862068965517,Average,0.5946551724137931,AboveAverage,0.12275862068965518,Average,0.24920689655172415,Average
605,POLYBIUS,Single-player;Steam Achievements;Partial Controller Support,Action,Action;VR;Psychedelic,0.04726190476190477,Good,0.7657142857142857,Outstanding,0.13226190476190477,Good,0.31192857142857144,Excellent
606,NOBUNAGA'S AMBITION: Bushou Fuunroku / 信長の野望･武将風雲録,Single-player;Steam Cloud,Strategy,Strategy,0.03208333333333334,Mediocre,0.4925,Mediocre,0.11708333333333334,Mediocre,0.21175,Mediocre
607,Defense of the Fantasy Robots,Single-player;Steam Cloud,Indie;Strategy;Early Access,Early Access;Strategy;Indie,0.031190476190476196,Mediocre,0.4764285714285715,Mediocre,0.1161904761904762,Mediocre,0.20585714285714288,Subpar
608,Taikou Risshiden / 太閤立志伝,Single-player;Steam Cloud,RPG,RPG,0.04086956521739131,AboveAverage,0.6506521739130434,Good,0.12586956521739132,AboveAverage,0.2697391304347826,AboveAverage
609,Fallout: A Post Nuclear Role Playing Game,Single-player;Steam Cloud,RPG,RPG;Post-apocalyptic;Classic,0.3494630878534842,Outstanding,0.8730659078801388,Masterpiece,0.6906594208280854,Masterpiece,0.6313521774653638,Masterpiece
610,Simon the Sorcerer 2: 25th Anniversary Edition,Single-player;Steam Cloud,Adventure,Adventure;Point & Click,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
611,Factorybelts 2,Single-player;Steam Cloud,Casual;Indie;Early Access,Early Access;Indie;Casual,0.031190476190476196,Mediocre,0.4764285714285715,Mediocre,0.1161904761904762,Mediocre,0.20585714285714288,Subpar
612,Star Wolves,Single-player;Steam Cloud,RPG;Strategy,RPG;Strategy;Space,0.05434426229508197,Excellent,0.7231967213114754,Outstanding,0.309344262295082,Outstanding,0.35867213114754104,Excellent
613,The friends of Ringo Ishikawa,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Indie;RPG,Action;Adventure;Indie,0.047643051771117176,Good,0.7725749318801091,Outstanding,0.13264305177111718,Good,0.3144441416893733,Excellent
614,Shiny The Firefly,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Casual;Indie,Indie;Action;Adventure,0.03739130434782609,Average,0.5030434782608695,BelowAverage,0.2073913043478261,Excellent,0.24678260869565216,Average
615,Cosmophony,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie,Indie;Action;Music,0.04516393442622951,Good,0.7279508196721312,Outstanding,0.13016393442622953,Good,0.29808196721311475,Good
616,POSTAL,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie,Action;Classic;Dark Humor,0.3574333329102908,Outstanding,0.778994937205173,Outstanding,0.507180435269235,Masterpiece,0.5423908727769506,Masterpiece
617,Black Mirror,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Violent;Adventure,Adventure;Violent;Horror,0.028384030418250952,Unacceptable,0.42591254752851715,Unacceptable,0.11338403041825096,Unacceptable,0.18733460076045627,Unacceptable
618,Despotism 3k,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Indie;Simulation;Strategy,2D;Pixel Graphics;Strategy,0.2502855577045043,Outstanding,0.7415952949872566,Outstanding,0.14167793961535585,Good,0.3740744014613486,Excellent
619,King Of Gods: Angel The Awakening Of A Demon,Single-player;Steam Achievements;Full controller support;Steam Cloud,RPG,RPG;RPGMaker,0.02772727272727273,Unacceptable,0.41409090909090907,Unacceptable,0.11272727272727273,Unacceptable,0.183,Unacceptable
620,Castlevania: Lords of Shadow 2,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure,Action;Adventure;Vampire,0.4567542686719308,Masterpiece,0.7943422961077115,Masterpiece,0.5132156086726127,Masterpiece,0.5822230172392442,Masterpiece
621,Lonk's Adventure,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Indie;Early Access,Early Access;Indie;Adventure,0.05028301886792454,Excellent,0.8200943396226416,Masterpiece,0.13528301886792454,Good,0.33186792452830194,Excellent
622,7'scarlet,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure,Adventure;Visual Novel;Otome,0.0409375,AboveAverage,0.651875,Good,0.1259375,AboveAverage,0.2701875,AboveAverage
623,Evoland Legendary Edition,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Casual;Indie;RPG,Action;Adventure;RPG,0.046044776119403,Good,0.7438059701492538,Outstanding,0.13104477611940302,Good,0.3038955223880597,Good
624,Little Big Adventure - Enhanced Edition,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;RPG,Adventure;Action;RPG,0.049705882352941176,Excellent,0.7247058823529412,Outstanding,0.2197058823529412,Excellent,0.3280588235294118,Excellent
